user_id,signup_date,city,age_band,employment_type,credit_limit,kyc_status
1514,2025-09-30,Bangalore,18-24,salaried,10000,full
1515,2025-11-07,Hyderabad,18-24,self_employed,10000,full
1516,2025-09-18,Bangalore,25-34,salaried,20000,full
1517,2025-11-01,Pune,35-44,student,20000,full
1518,2025-10-07,Pune,18-24,salaried,20000,full
1519,2025-09-25,Mumbai,35-44,salaried,5000,full
1520,2025-10-18,Bangalore,25-34,student,5000,full
1521,2025-11-04,Delhi,18-24,self_employed,5000,full
1522,2025-10-23,Hyderabad,18-24,student,5000,full
1523,2025-11-18,Delhi,18-24,self_employed,30000,partial
1524,2025-11-12,Bangalore,25-34,self_employed,10000,full
1525,2025-09-15,Mumbai,18-24,salaried,5000,full
1526,2025-10-19,Hyderabad,18-24,self_employed,5000,full
1527,2025-11-27,Hyderabad,25-34,salaried,5000,partial
1528,2025-11-07,Bangalore,25-34,student,10000,full
1529,2025-09-12,Mumbai,18-24,salaried,20000,full
1530,2025-10-29,Bangalore,25-34,student,20000,full
1531,2025-10-07,Bangalore,25-34,salaried,30000,full
1532,2025-10-31,Pune,25-34,salaried,5000,full
1533,2025-10-13,Bangalore,25-34,salaried,10000,full
1534,2025-11-09,Bangalore,18-24,student,5000,full
1535,2025-10-09,Bangalore,25-34,salaried,10000,full
1536,2025-10-26,Pune,25-34,self_employed,30000,partial
1537,2025-11-02,Hyderabad,25-34,student,10000,partial
1538,2025-10-16,Mumbai,25-34,salaried,20000,full
1539,2025-11-27,Hyderabad,25-34,student,10000,full
1540,2025-09-11,Bangalore,18-24,salaried,5000,full
1541,2025-11-01,Delhi,25-34,student,5000,partial
1542,2025-11-16,Delhi,25-34,salaried,10000,full
1543,2025-09-25,Bangalore,25-34,student,20000,full
1544,2025-11-10,Delhi,18-24,student,5000,full
1545,2025-10-22,Pune,35-44,self_employed,20000,full
1546,2025-09-04,Bangalore,25-34,student,20000,full
1547,2025-10-29,Bangalore,18-24,salaried,10000,full
1548,2025-11-11,Bangalore,25-34,student,20000,full
1549,2025-09-20,Bangalore,25-34,salaried,10000,full
1550,2025-11-02,Pune,25-34,salaried,10000,full
1551,2025-10-24,Delhi,25-34,student,20000,partial
1552,2025-11-13,Delhi,35-44,student,30000,full
1553,2025-10-27,Hyderabad,18-24,salaried,10000,full
1554,2025-11-29,Bangalore,25-34,salaried,10000,partial
1555,2025-10-11,Delhi,35-44,salaried,5000,full
1556,2025-09-03,Delhi,35-44,salaried,5000,full
1557,2025-09-06,Mumbai,25-34,salaried,10000,full
1558,2025-09-05,Pune,35-44,student,30000,full
1559,2025-09-05,Hyderabad,18-24,student,10000,full
1560,2025-10-24,Delhi,35-44,student,5000,full
1561,2025-10-17,Hyderabad,18-24,student,5000,full
1562,2025-11-26,Bangalore,18-24,student,10000,full
1563,2025-10-19,Bangalore,18-24,salaried,5000,full
1564,2025-09-09,Bangalore,25-34,salaried,5000,full
1565,2025-09-20,Delhi,18-24,self_employed,20000,full
1566,2025-10-31,Mumbai,18-24,student,5000,partial
1567,2025-10-05,Mumbai,18-24,salaried,10000,full
1568,2025-10-20,Pune,18-24,self_employed,20000,full
1569,2025-11-21,Mumbai,25-34,salaried,5000,full
1570,2025-11-01,Mumbai,25-34,student,10000,full
1571,2025-09-17,Bangalore,18-24,student,10000,full
1572,2025-11-27,Bangalore,25-34,student,10000,full
1573,2025-09-03,Mumbai,35-44,student,10000,full
1574,2025-10-02,Delhi,25-34,salaried,10000,full
1575,2025-09-13,Hyderabad,18-24,student,20000,full
1576,2025-11-28,Bangalore,25-34,student,20000,full
1577,2025-11-12,Bangalore,18-24,salaried,10000,full
1578,2025-11-07,Delhi,18-24,salaried,5000,full
1579,2025-09-14,Bangalore,18-24,salaried,5000,full
1580,2025-09-11,Bangalore,25-34,salaried,5000,full
1581,2025-10-26,Hyderabad,18-24,salaried,10000,full
1582,2025-11-06,Bangalore,18-24,student,5000,full
1583,2025-12-01,Mumbai,18-24,salaried,10000,partial
1584,2025-09-29,Bangalore,35-44,salaried,20000,full
1585,2025-09-09,Bangalore,25-34,self_employed,5000,full
1586,2025-11-06,Delhi,18-24,student,20000,full
1587,2025-09-25,Hyderabad,25-34,salaried,20000,partial
1588,2025-11-15,Delhi,25-34,student,5000,full
1589,2025-10-12,Hyderabad,25-34,salaried,20000,full
1590,2025-09-09,Bangalore,18-24,student,20000,full
1591,2025-11-18,Hyderabad,35-44,student,10000,full
1592,2025-10-10,Bangalore,18-24,self_employed,5000,full
1593,2025-09-25,Mumbai,25-34,salaried,10000,full
1594,2025-09-05,Mumbai,18-24,salaried,30000,full
1595,2025-09-11,Pune,18-24,student,10000,partial
1596,2025-10-29,Delhi,18-24,student,5000,full
1597,2025-11-27,Bangalore,25-34,salaried,10000,full
1598,2025-11-18,Bangalore,18-24,self_employed,10000,partial
1599,2025-10-08,Hyderabad,25-34,self_employed,10000,full
1600,2025-11-11,Mumbai,18-24,salaried,20000,full
1601,2025-09-05,Hyderabad,25-34,salaried,10000,full
1602,2025-10-18,Bangalore,25-34,self_employed,20000,full
1603,2025-11-29,Delhi,25-34,salaried,20000,full
1604,2025-09-18,Bangalore,25-34,salaried,10000,full
1605,2025-11-09,Pune,25-34,student,5000,partial
1606,2025-10-07,Mumbai,18-24,salaried,20000,full
1607,2025-10-30,Pune,25-34,salaried,30000,full
1608,2025-10-18,Bangalore,18-24,self_employed,5000,full
1609,2025-11-16,Mumbai,25-34,salaried,10000,full
1610,2025-09-28,Mumbai,25-34,student,5000,full
1611,2025-11-08,Delhi,18-24,salaried,20000,full
1612,2025-11-16,Hyderabad,18-24,self_employed,20000,full
1613,2025-11-20,Pune,25-34,student,5000,full
1614,2025-10-10,Pune,25-34,student,20000,full
1615,2025-10-15,Hyderabad,35-44,student,5000,full
1616,2025-11-01,Bangalore,25-34,salaried,20000,full
1617,2025-10-28,Bangalore,25-34,salaried,10000,full
1618,2025-11-06,Pune,35-44,salaried,10000,full
1619,2025-10-26,Bangalore,18-24,student,5000,full
1620,2025-10-10,Hyderabad,18-24,self_employed,5000,partial
1621,2025-10-10,Hyderabad,25-34,student,10000,full
1622,2025-11-30,Mumbai,25-34,student,10000,partial
1623,2025-11-16,Pune,35-44,salaried,5000,full
1624,2025-10-03,Delhi,25-34,salaried,5000,partial
1625,2025-09-06,Delhi,18-24,student,5000,full
1626,2025-11-27,Bangalore,25-34,student,20000,full
1627,2025-09-19,Delhi,18-24,student,20000,full
1628,2025-11-19,Bangalore,18-24,salaried,5000,full
1629,2025-10-10,Delhi,25-34,salaried,10000,full
1630,2025-12-01,Hyderabad,18-24,salaried,5000,full
1631,2025-10-29,Pune,25-34,salaried,30000,full
1632,2025-10-29,Bangalore,25-34,salaried,30000,full
1633,2025-10-18,Delhi,25-34,student,10000,partial
1634,2025-10-11,Pune,18-24,self_employed,30000,full
1635,2025-09-13,Bangalore,18-24,self_employed,20000,full
1636,2025-10-15,Bangalore,18-24,student,20000,full
1637,2025-11-28,Bangalore,35-44,student,10000,full
1638,2025-10-23,Mumbai,25-34,student,10000,full
1639,2025-10-12,Bangalore,25-34,student,5000,full
1640,2025-11-02,Pune,18-24,salaried,10000,full
1641,2025-09-27,Delhi,35-44,salaried,10000,partial
1642,2025-10-08,Mumbai,18-24,salaried,5000,full
1643,2025-10-30,Bangalore,18-24,salaried,5000,full
1644,2025-09-07,Delhi,25-34,salaried,10000,full
1645,2025-09-05,Mumbai,35-44,salaried,5000,full
1646,2025-10-15,Hyderabad,18-24,student,10000,full
1647,2025-10-28,Hyderabad,18-24,student,30000,full
1648,2025-10-01,Mumbai,35-44,salaried,20000,full
1649,2025-09-23,Pune,18-24,student,10000,full
1650,2025-10-12,Hyderabad,18-24,student,10000,full
1651,2025-09-10,Hyderabad,25-34,self_employed,10000,partial
1652,2025-10-02,Bangalore,35-44,salaried,5000,full
1653,2025-10-23,Bangalore,25-34,student,20000,full
1654,2025-09-30,Bangalore,35-44,salaried,5000,full
1655,2025-10-09,Mumbai,25-34,salaried,5000,full
1656,2025-10-01,Delhi,18-24,student,20000,full
1657,2025-11-21,Delhi,35-44,student,5000,full
1658,2025-09-02,Pune,25-34,self_employed,10000,full
1659,2025-11-17,Pune,18-24,student,5000,full
1660,2025-11-16,Pune,25-34,student,5000,full
1661,2025-09-12,Delhi,18-24,salaried,5000,full
1662,2025-10-09,Mumbai,18-24,salaried,5000,full
1663,2025-11-05,Bangalore,18-24,student,10000,partial
1664,2025-09-13,Bangalore,25-34,student,20000,full
1665,2025-10-16,Bangalore,25-34,student,10000,full
1666,2025-09-27,Delhi,25-34,self_employed,20000,full
1667,2025-09-17,Delhi,35-44,student,5000,full
1668,2025-10-30,Hyderabad,18-24,salaried,10000,full
1669,2025-11-03,Bangalore,18-24,self_employed,5000,full
1670,2025-11-27,Hyderabad,18-24,student,10000,full
1671,2025-10-05,Mumbai,18-24,self_employed,10000,full
1672,2025-11-09,Bangalore,18-24,self_employed,10000,full
1673,2025-11-22,Delhi,25-34,self_employed,20000,full
1674,2025-09-30,Bangalore,35-44,student,10000,full
1675,2025-11-10,Mumbai,35-44,salaried,10000,full
1676,2025-11-13,Delhi,18-24,salaried,30000,full
1677,2025-11-02,Bangalore,35-44,self_employed,5000,full
1678,2025-09-28,Bangalore,18-24,student,10000,full
1679,2025-10-30,Mumbai,18-24,salaried,20000,full
1680,2025-11-18,Pune,35-44,student,10000,full
1681,2025-10-07,Delhi,25-34,student,5000,full
1682,2025-09-22,Hyderabad,18-24,salaried,10000,partial
1683,2025-11-07,Mumbai,25-34,salaried,10000,partial
1684,2025-09-20,Pune,18-24,salaried,10000,full
1685,2025-11-07,Hyderabad,25-34,salaried,5000,partial
1686,2025-11-30,Mumbai,25-34,self_employed,30000,full
1687,2025-11-03,Mumbai,35-44,salaried,20000,full
1688,2025-09-17,Pune,18-24,salaried,10000,partial
1689,2025-09-12,Delhi,18-24,salaried,10000,full
1690,2025-09-22,Delhi,25-34,salaried,20000,full
1691,2025-09-17,Bangalore,25-34,salaried,5000,full
1692,2025-09-10,Hyderabad,18-24,self_employed,5000,full
1693,2025-11-04,Hyderabad,25-34,salaried,10000,full
1694,2025-09-22,Bangalore,35-44,salaried,20000,full
1695,2025-11-29,Mumbai,35-44,student,5000,full
1696,2025-11-21,Delhi,25-34,student,30000,full
1697,2025-10-20,Bangalore,35-44,salaried,10000,full
1698,2025-09-14,Pune,25-34,student,10000,partial
1699,2025-11-03,Bangalore,25-34,student,5000,full
1700,2025-10-17,Bangalore,18-24,salaried,5000,full
1701,2025-09-29,Mumbai,18-24,student,20000,full
1702,2025-11-15,Hyderabad,18-24,student,30000,full
1703,2025-10-06,Bangalore,25-34,salaried,10000,full
1704,2025-10-22,Mumbai,18-24,salaried,30000,full
1705,2025-11-15,Mumbai,35-44,self_employed,20000,full
1706,2025-09-07,Bangalore,18-24,salaried,10000,partial
1707,2025-09-29,Bangalore,18-24,salaried,10000,full
1708,2025-09-11,Mumbai,25-34,self_employed,10000,full
1709,2025-10-03,Bangalore,18-24,salaried,10000,full
1710,2025-09-06,Pune,18-24,student,5000,full
1711,2025-11-18,Hyderabad,18-24,student,10000,full
1712,2025-10-02,Pune,25-34,salaried,5000,full
1713,2025-10-21,Bangalore,25-34,salaried,20000,full
1714,2025-11-14,Pune,25-34,salaried,20000,full
1715,2025-10-28,Delhi,25-34,salaried,5000,full
1716,2025-11-26,Delhi,25-34,salaried,10000,full
1717,2025-09-26,Bangalore,18-24,self_employed,10000,partial
1718,2025-10-16,Bangalore,18-24,salaried,10000,full
1719,2025-09-29,Mumbai,25-34,student,5000,full
1720,2025-09-04,Delhi,18-24,self_employed,10000,full
1721,2025-11-20,Bangalore,18-24,student,5000,full
1722,2025-09-13,Mumbai,25-34,salaried,5000,full
1723,2025-10-09,Bangalore,25-34,self_employed,5000,full
1724,2025-09-15,Mumbai,18-24,salaried,5000,full
1725,2025-09-29,Delhi,18-24,salaried,20000,full
1726,2025-09-29,Hyderabad,35-44,salaried,30000,partial
1727,2025-11-14,Hyderabad,35-44,salaried,10000,full
1728,2025-10-02,Delhi,25-34,salaried,10000,full
1729,2025-09-02,Delhi,25-34,salaried,5000,full
1730,2025-10-17,Delhi,25-34,salaried,10000,partial
1731,2025-11-17,Hyderabad,35-44,salaried,5000,full
1732,2025-11-23,Delhi,35-44,student,10000,full
1733,2025-09-22,Bangalore,18-24,salaried,30000,full
1734,2025-11-14,Bangalore,25-34,salaried,5000,full
1735,2025-09-27,Delhi,18-24,salaried,20000,full
1736,2025-11-06,Delhi,18-24,salaried,5000,full
1737,2025-11-20,Hyderabad,25-34,salaried,10000,full
1738,2025-10-26,Bangalore,25-34,salaried,5000,full
1739,2025-12-01,Delhi,35-44,salaried,10000,full
1740,2025-09-21,Hyderabad,18-24,self_employed,5000,full
1741,2025-10-17,Hyderabad,25-34,student,10000,full
1742,2025-11-19,Delhi,35-44,self_employed,10000,full
1743,2025-10-29,Delhi,35-44,student,10000,full
1744,2025-11-23,Delhi,18-24,student,10000,full
1745,2025-09-06,Pune,18-24,self_employed,30000,partial
1746,2025-09-19,Bangalore,25-34,student,10000,full
1747,2025-10-27,Pune,18-24,salaried,5000,partial
1748,2025-11-08,Mumbai,35-44,self_employed,5000,partial
1749,2025-09-03,Mumbai,35-44,self_employed,20000,full
1750,2025-09-01,Bangalore,18-24,self_employed,10000,partial
1751,2025-10-28,Delhi,18-24,student,10000,full
1752,2025-10-08,Delhi,18-24,salaried,5000,full
1753,2025-09-15,Bangalore,35-44,student,10000,full
1754,2025-10-04,Mumbai,18-24,salaried,5000,full
1755,2025-10-31,Pune,25-34,self_employed,30000,full
1756,2025-10-05,Mumbai,25-34,salaried,20000,full
1757,2025-11-03,Hyderabad,25-34,salaried,5000,full
1758,2025-09-25,Bangalore,18-24,salaried,10000,full
1759,2025-09-24,Delhi,18-24,salaried,5000,full
1760,2025-09-12,Bangalore,35-44,self_employed,10000,full
1761,2025-09-18,Mumbai,35-44,student,20000,full
1762,2025-09-15,Pune,25-34,salaried,10000,partial
1763,2025-11-19,Mumbai,18-24,self_employed,10000,full
1764,2025-09-27,Bangalore,18-24,salaried,5000,full
1765,2025-11-11,Delhi,25-34,student,20000,partial
1766,2025-10-30,Mumbai,18-24,salaried,10000,full
1767,2025-10-16,Delhi,35-44,student,10000,full
1768,2025-11-28,Hyderabad,25-34,student,5000,full
1769,2025-09-17,Hyderabad,18-24,self_employed,10000,full
1770,2025-10-23,Mumbai,35-44,salaried,30000,partial
1771,2025-09-08,Delhi,35-44,self_employed,10000,full
1772,2025-11-18,Bangalore,18-24,self_employed,10000,full
1773,2025-09-27,Bangalore,25-34,salaried,10000,full
1774,2025-10-16,Delhi,18-24,student,20000,full
1775,2025-10-20,Delhi,18-24,salaried,10000,full
1776,2025-11-10,Mumbai,18-24,student,5000,partial
1777,2025-09-03,Mumbai,25-34,self_employed,10000,partial
1778,2025-11-03,Bangalore,35-44,student,10000,full
1779,2025-10-14,Delhi,25-34,student,20000,full
1780,2025-10-23,Bangalore,18-24,salaried,20000,full
1781,2025-09-24,Bangalore,25-34,student,10000,full
1782,2025-10-30,Hyderabad,18-24,student,5000,full
1783,2025-09-03,Bangalore,35-44,salaried,30000,full
1784,2025-09-20,Delhi,25-34,student,10000,partial
1785,2025-10-16,Bangalore,18-24,student,10000,full
1786,2025-09-15,Pune,18-24,salaried,10000,full
1787,2025-09-25,Mumbai,25-34,salaried,10000,full
1788,2025-11-17,Bangalore,18-24,salaried,5000,full
1789,2025-11-10,Mumbai,25-34,salaried,20000,full
1790,2025-09-17,Hyderabad,18-24,salaried,20000,full
1791,2025-11-23,Pune,18-24,salaried,10000,full
1792,2025-09-09,Bangalore,25-34,self_employed,10000,full
1793,2025-10-08,Pune,35-44,student,5000,full
1794,2025-10-18,Pune,35-44,salaried,5000,full
1795,2025-10-30,Pune,18-24,self_employed,10000,full
1796,2025-11-02,Mumbai,18-24,self_employed,10000,full
1797,2025-11-25,Mumbai,18-24,student,30000,full
1798,2025-09-02,Delhi,25-34,student,20000,partial
1799,2025-11-27,Hyderabad,25-34,salaried,10000,full
1800,2025-11-11,Mumbai,35-44,student,10000,full
1801,2025-09-11,Mumbai,35-44,self_employed,5000,partial
1802,2025-11-03,Delhi,18-24,salaried,30000,full
1803,2025-11-16,Hyderabad,25-34,salaried,10000,full
1804,2025-11-20,Hyderabad,35-44,student,5000,full
1805,2025-11-11,Bangalore,25-34,salaried,10000,full
1806,2025-09-21,Hyderabad,18-24,salaried,20000,partial
1807,2025-09-18,Mumbai,18-24,self_employed,20000,full
1808,2025-11-03,Hyderabad,25-34,student,5000,full
1809,2025-11-21,Delhi,18-24,student,20000,full
1810,2025-10-08,Delhi,18-24,salaried,5000,full
1811,2025-10-02,Pune,18-24,student,5000,full
1812,2025-09-11,Bangalore,25-34,salaried,20000,full
1813,2025-10-15,Hyderabad,18-24,self_employed,20000,full
1814,2025-11-28,Delhi,18-24,salaried,10000,full
1815,2025-10-03,Mumbai,18-24,self_employed,10000,partial
1816,2025-10-11,Delhi,25-34,student,20000,full
1817,2025-09-08,Mumbai,35-44,student,20000,full
1818,2025-09-11,Delhi,25-34,student,20000,full
1819,2025-11-25,Bangalore,25-34,student,10000,partial
1820,2025-10-21,Bangalore,35-44,self_employed,30000,full
1821,2025-11-27,Bangalore,18-24,student,30000,full
1822,2025-10-11,Pune,18-24,salaried,5000,full
1823,2025-09-17,Pune,18-24,salaried,20000,full
1824,2025-11-15,Delhi,18-24,self_employed,10000,full
1825,2025-10-16,Hyderabad,18-24,student,10000,full
1826,2025-10-02,Delhi,35-44,student,10000,full
1827,2025-11-18,Mumbai,25-34,student,5000,full
1828,2025-11-19,Hyderabad,25-34,salaried,10000,full
1829,2025-10-24,Pune,35-44,student,20000,partial
1830,2025-11-25,Delhi,18-24,self_employed,5000,partial
1831,2025-12-01,Hyderabad,18-24,salaried,10000,full
1832,2025-09-20,Bangalore,25-34,salaried,30000,full
1833,2025-10-03,Pune,25-34,salaried,10000,full
1834,2025-11-13,Bangalore,18-24,student,10000,partial
1835,2025-10-10,Mumbai,25-34,salaried,10000,full
1836,2025-10-02,Mumbai,25-34,self_employed,10000,partial
1837,2025-09-02,Mumbai,25-34,self_employed,10000,full
1838,2025-10-03,Bangalore,25-34,self_employed,20000,full
1839,2025-11-16,Pune,18-24,self_employed,10000,full
1840,2025-09-30,Bangalore,18-24,student,20000,full
1841,2025-10-03,Mumbai,25-34,student,10000,partial
1842,2025-11-16,Bangalore,18-24,student,10000,full
1843,2025-09-26,Delhi,35-44,student,10000,full
1844,2025-09-22,Mumbai,25-34,student,20000,full
1845,2025-11-05,Delhi,18-24,salaried,10000,full
1846,2025-10-08,Bangalore,25-34,salaried,5000,full
1847,2025-11-29,Bangalore,25-34,self_employed,5000,full
1848,2025-10-16,Delhi,18-24,salaried,5000,partial
1849,2025-09-15,Hyderabad,25-34,self_employed,5000,full
1850,2025-10-14,Pune,35-44,student,10000,full
1851,2025-10-19,Bangalore,25-34,student,5000,full
1852,2025-11-14,Delhi,18-24,salaried,20000,full
1853,2025-10-31,Bangalore,25-34,student,5000,full
1854,2025-11-06,Bangalore,25-34,student,10000,full
1855,2025-09-06,Mumbai,18-24,student,10000,full
1856,2025-09-09,Mumbai,18-24,student,5000,full
1857,2025-09-06,Bangalore,35-44,salaried,20000,full
1858,2025-11-12,Bangalore,18-24,salaried,5000,full
1859,2025-10-02,Bangalore,25-34,salaried,10000,partial
1860,2025-10-11,Hyderabad,25-34,salaried,20000,full
1861,2025-11-15,Pune,25-34,salaried,10000,full
1862,2025-09-08,Bangalore,18-24,student,5000,full
1863,2025-11-11,Bangalore,25-34,student,10000,full
1864,2025-10-20,Pune,18-24,student,20000,full
1865,2025-12-01,Pune,25-34,salaried,30000,full
1866,2025-11-01,Delhi,25-34,salaried,20000,full
1867,2025-11-23,Bangalore,25-34,salaried,10000,full
1868,2025-11-01,Bangalore,35-44,student,30000,full
1869,2025-09-07,Mumbai,25-34,salaried,5000,full
1870,2025-11-14,Delhi,18-24,salaried,5000,full
1871,2025-11-23,Bangalore,35-44,salaried,20000,full
1872,2025-11-19,Mumbai,25-34,salaried,5000,full
1873,2025-09-04,Bangalore,18-24,salaried,5000,full
1874,2025-09-06,Hyderabad,18-24,salaried,5000,full
1875,2025-10-28,Delhi,25-34,salaried,10000,full
1876,2025-09-22,Bangalore,18-24,student,20000,full
1877,2025-09-26,Mumbai,25-34,salaried,10000,full
1878,2025-09-03,Delhi,25-34,student,5000,full
1879,2025-10-11,Pune,18-24,student,10000,partial
1880,2025-10-30,Mumbai,25-34,self_employed,30000,full
1881,2025-09-14,Bangalore,18-24,self_employed,20000,partial
1882,2025-11-14,Hyderabad,25-34,student,10000,full
1883,2025-11-21,Bangalore,25-34,salaried,30000,full
1884,2025-09-12,Pune,25-34,student,20000,partial
1885,2025-11-26,Delhi,25-34,salaried,5000,full
1886,2025-09-12,Mumbai,25-34,self_employed,5000,full
1887,2025-09-13,Bangalore,25-34,self_employed,5000,full
1888,2025-09-25,Delhi,18-24,salaried,20000,full
1889,2025-10-15,Hyderabad,18-24,salaried,5000,full
1890,2025-09-19,Hyderabad,25-34,salaried,10000,partial
1891,2025-10-25,Bangalore,35-44,student,5000,partial
1892,2025-10-15,Bangalore,25-34,self_employed,30000,full
1893,2025-09-08,Hyderabad,25-34,self_employed,10000,full
1894,2025-10-23,Pune,18-24,salaried,30000,full
1895,2025-10-25,Bangalore,25-34,student,30000,partial
1896,2025-10-02,Delhi,25-34,student,5000,full
1897,2025-10-21,Delhi,18-24,student,10000,full
1898,2025-10-14,Pune,18-24,self_employed,5000,full
1899,2025-11-21,Bangalore,35-44,salaried,30000,full
1900,2025-11-09,Bangalore,18-24,student,10000,full
1901,2025-09-18,Hyderabad,18-24,salaried,5000,partial
1902,2025-11-22,Bangalore,18-24,self_employed,5000,full
1903,2025-09-22,Delhi,35-44,student,10000,partial
1904,2025-10-07,Delhi,25-34,self_employed,30000,full
1905,2025-10-26,Delhi,25-34,self_employed,10000,full
1906,2025-10-29,Delhi,35-44,self_employed,20000,full
1907,2025-09-03,Mumbai,18-24,salaried,10000,full
1908,2025-09-28,Bangalore,25-34,student,5000,partial
1909,2025-11-13,Mumbai,18-24,salaried,30000,full
1910,2025-10-05,Hyderabad,18-24,student,5000,full
1911,2025-10-31,Hyderabad,25-34,student,30000,full
1912,2025-10-24,Bangalore,25-34,salaried,10000,full
1913,2025-11-02,Bangalore,18-24,salaried,5000,partial
1914,2025-11-18,Bangalore,18-24,self_employed,10000,full
1915,2025-09-07,Delhi,25-34,student,30000,full
1916,2025-11-15,Delhi,18-24,salaried,30000,full
1917,2025-10-19,Mumbai,18-24,salaried,5000,full
1918,2025-11-24,Bangalore,18-24,salaried,5000,full
1919,2025-10-01,Bangalore,18-24,self_employed,10000,full
1920,2025-10-28,Delhi,25-34,salaried,10000,full
1921,2025-10-31,Mumbai,18-24,self_employed,20000,full
1922,2025-09-24,Bangalore,18-24,student,5000,partial
1923,2025-09-20,Mumbai,25-34,salaried,30000,full
1924,2025-10-07,Bangalore,35-44,student,10000,full
1925,2025-09-04,Pune,18-24,student,20000,partial
1926,2025-12-01,Pune,18-24,student,10000,full
1927,2025-09-20,Bangalore,18-24,student,10000,partial
1928,2025-10-30,Bangalore,25-34,student,30000,partial
1929,2025-09-24,Delhi,25-34,student,10000,full
1930,2025-10-20,Bangalore,25-34,student,20000,full
1931,2025-10-19,Mumbai,35-44,self_employed,30000,full
1932,2025-10-21,Hyderabad,25-34,student,10000,full
1933,2025-10-06,Mumbai,25-34,salaried,10000,full
1934,2025-11-05,Hyderabad,25-34,student,5000,full
1935,2025-11-18,Delhi,18-24,self_employed,5000,full
1936,2025-10-04,Bangalore,35-44,self_employed,5000,full
1937,2025-10-06,Hyderabad,18-24,salaried,5000,full
1938,2025-09-06,Delhi,18-24,salaried,5000,partial
1939,2025-10-09,Mumbai,25-34,student,10000,full
1940,2025-10-12,Bangalore,18-24,self_employed,10000,full
1941,2025-10-28,Bangalore,25-34,self_employed,10000,partial
1942,2025-09-12,Pune,25-34,self_employed,5000,full
1943,2025-09-03,Bangalore,25-34,salaried,5000,full
1944,2025-09-18,Pune,25-34,student,10000,full
1945,2025-10-10,Pune,18-24,self_employed,10000,full
1946,2025-09-21,Hyderabad,25-34,student,10000,full
1947,2025-09-15,Mumbai,25-34,salaried,10000,full
1948,2025-09-26,Mumbai,25-34,student,20000,full
1949,2025-09-08,Pune,25-34,self_employed,10000,full
1950,2025-11-26,Bangalore,18-24,student,10000,partial
1951,2025-10-12,Delhi,25-34,student,30000,full
1952,2025-10-14,Mumbai,18-24,salaried,20000,partial
1953,2025-09-14,Delhi,35-44,salaried,10000,full
1954,2025-11-17,Delhi,18-24,salaried,10000,full
1955,2025-09-02,Delhi,25-34,student,5000,partial
1956,2025-10-07,Mumbai,18-24,student,10000,full
1957,2025-11-08,Pune,18-24,salaried,30000,full
1958,2025-10-08,Bangalore,25-34,self_employed,10000,full
1959,2025-10-11,Pune,35-44,self_employed,30000,full
1960,2025-11-01,Mumbai,25-34,salaried,10000,full
1961,2025-10-30,Hyderabad,35-44,self_employed,30000,full
1962,2025-09-14,Mumbai,25-34,salaried,10000,full
1963,2025-11-28,Hyderabad,25-34,salaried,5000,full
1964,2025-11-23,Bangalore,18-24,salaried,10000,full
1965,2025-09-02,Hyderabad,25-34,salaried,5000,full
1966,2025-11-09,Bangalore,18-24,salaried,5000,partial
1967,2025-09-17,Pune,35-44,salaried,20000,full
1968,2025-11-28,Pune,35-44,student,5000,full
1969,2025-09-28,Bangalore,35-44,student,20000,full
1970,2025-11-05,Bangalore,25-34,student,5000,full
1971,2025-10-05,Hyderabad,25-34,salaried,5000,full
1972,2025-09-05,Bangalore,25-34,student,30000,full
1973,2025-11-04,Pune,18-24,student,10000,full
1974,2025-10-10,Bangalore,25-34,salaried,10000,full
1975,2025-11-15,Bangalore,18-24,salaried,10000,full
1976,2025-10-26,Pune,25-34,salaried,10000,full
1977,2025-10-06,Mumbai,18-24,salaried,30000,full
1978,2025-10-15,Hyderabad,18-24,self_employed,10000,full
1979,2025-09-23,Delhi,18-24,self_employed,10000,full
1980,2025-10-17,Mumbai,25-34,self_employed,20000,full
1981,2025-10-01,Mumbai,25-34,salaried,5000,partial
1982,2025-09-11,Mumbai,18-24,student,10000,partial
1983,2025-09-10,Mumbai,25-34,self_employed,30000,partial
1984,2025-11-06,Mumbai,18-24,student,10000,full
1985,2025-09-14,Delhi,25-34,student,20000,full
1986,2025-11-19,Bangalore,25-34,salaried,10000,full
1987,2025-11-13,Hyderabad,25-34,student,20000,full
1988,2025-09-10,Bangalore,25-34,self_employed,30000,full
1989,2025-11-15,Mumbai,18-24,salaried,5000,full
1990,2025-09-01,Bangalore,25-34,salaried,5000,full
1991,2025-09-05,Mumbai,25-34,salaried,10000,full
1992,2025-09-20,Hyderabad,25-34,salaried,20000,partial
1993,2025-09-08,Bangalore,25-34,student,5000,full
1994,2025-10-13,Bangalore,18-24,salaried,5000,full
1995,2025-11-15,Bangalore,25-34,salaried,10000,full
1996,2025-09-01,Mumbai,25-34,salaried,30000,partial
1997,2025-10-27,Hyderabad,18-24,salaried,10000,full
1998,2025-11-03,Bangalore,18-24,student,10000,partial
1999,2025-11-23,Hyderabad,18-24,student,5000,full
2000,2025-09-28,Delhi,35-44,student,10000,full
2001,2025-10-07,Delhi,25-34,salaried,5000,full
2002,2025-10-17,Pune,18-24,self_employed,5000,full
2003,2025-11-15,Delhi,18-24,self_employed,30000,partial
2004,2025-10-07,Delhi,25-34,salaried,30000,partial
2005,2025-10-19,Bangalore,25-34,salaried,5000,full
2006,2025-10-14,Bangalore,18-24,salaried,5000,full
