user_id,signup_date,city,age_band,employment_type,credit_limit,kyc_status,txn_count,avg_amount,night_txn_ratio,total_spend,default_count,avg_delay
2181,2025-09-29,Bangalore,25-34,self_employed,5000,partial,32,1711.96875,0.34375,54783,0,0.0
2182,2025-09-28,Delhi,18-24,student,10000,full,31,1887.225806451613,0.3225806451612903,58504,2,0.0
2183,2025-10-05,Mumbai,25-34,self_employed,20000,full,33,1872.060606060606,0.3333333333333333,61778,0,2.6666666666666665
2184,2025-09-08,Mumbai,35-44,salaried,10000,full,25,2103.68,0.28,52592,0,0.0
2185,2025-09-16,Delhi,18-24,salaried,10000,full,25,2965.72,0.36,74143,1,0.0
2186,2025-10-06,Delhi,18-24,self_employed,10000,full,37,2327.9189189189187,0.2702702702702703,86133,0,0.0
2187,2025-09-30,Bangalore,25-34,salaried,10000,full,16,1843.6875,0.375,29499,0,0.0
2188,2025-09-18,Delhi,25-34,salaried,20000,full,37,1906.4324324324325,0.40540540540540543,70538,0,2.3333333333333335
2189,2025-09-02,Bangalore,25-34,salaried,20000,full,31,1993.9032258064517,0.3870967741935484,61811,1,0.0
2190,2025-10-19,Hyderabad,18-24,salaried,5000,full,12,2000.75,0.4166666666666667,24009,0,2.0
2191,2025-11-16,Bangalore,18-24,self_employed,10000,full,35,1427.8857142857144,0.22857142857142856,49976,1,0.0
2192,2025-09-04,Bangalore,25-34,self_employed,5000,full,18,1551.888888888889,0.4444444444444444,27934,1,3.0
2193,2025-11-29,Mumbai,18-24,student,10000,full,37,2145.837837837838,0.43243243243243246,79396,1,1.5
2194,2025-11-28,Mumbai,25-34,student,30000,full,22,1992.3181818181818,0.13636363636363635,43831,1,3.5
2195,2025-11-14,Pune,25-34,salaried,20000,partial,22,1904.4545454545455,0.18181818181818182,41898,0,3.0
2196,2025-09-07,Mumbai,18-24,student,10000,full,37,1600.081081081081,0.35135135135135137,59203,2,0.0
2197,2025-11-13,Delhi,35-44,salaried,5000,full,27,2288.8518518518517,0.25925925925925924,61799,0,1.6666666666666667
2198,2025-10-09,Hyderabad,25-34,student,5000,full,15,2065.3333333333335,0.2,30980,0,1.3333333333333333
2199,2025-09-13,Mumbai,25-34,salaried,10000,full,12,2114.6666666666665,0.16666666666666666,25376,0,1.0
2200,2025-10-01,Bangalore,18-24,student,5000,full,22,1681.5454545454545,0.18181818181818182,36994,0,3.6666666666666665
2201,2025-11-10,Mumbai,18-24,student,10000,full,20,2046.35,0.2,40927,1,4.0
2202,2025-11-02,Pune,25-34,salaried,5000,full,34,1472.8235294117646,0.2647058823529412,50076,0,0.0
2203,2025-10-26,Delhi,18-24,salaried,10000,full,32,1808.6875,0.25,57878,1,6.5
2204,2025-10-12,Bangalore,35-44,self_employed,5000,full,26,1602.3461538461538,0.3076923076923077,41661,1,0.0
2205,2025-10-31,Bangalore,18-24,self_employed,30000,full,19,1892.578947368421,0.3157894736842105,35959,0,2.0
2206,2025-10-12,Bangalore,25-34,salaried,20000,partial,28,2567.8928571428573,0.32142857142857145,71901,0,0.0
2207,2025-10-26,Delhi,18-24,student,10000,full,36,2537.777777777778,0.3055555555555556,91360,0,2.3333333333333335
2208,2025-10-06,Mumbai,25-34,self_employed,5000,full,15,1779.3333333333333,0.26666666666666666,26690,1,0.0
2209,2025-11-23,Bangalore,18-24,self_employed,10000,full,29,1559.7586206896551,0.20689655172413793,45233,1,4.0
2210,2025-11-07,Pune,25-34,self_employed,5000,full,21,2358.0,0.2857142857142857,49518,1,0.0
2211,2025-09-07,Hyderabad,18-24,student,10000,full,30,2045.3,0.26666666666666666,61359,1,4.0
2212,2025-10-24,Mumbai,35-44,self_employed,20000,full,17,2391.5882352941176,0.4117647058823529,40657,0,0.0
2213,2025-09-01,Hyderabad,18-24,student,10000,full,27,2071.3333333333335,0.4074074074074074,55926,1,1.5
2214,2025-10-14,Bangalore,35-44,salaried,10000,full,21,1618.2857142857142,0.19047619047619047,33984,1,0.0
2215,2025-10-15,Delhi,25-34,self_employed,10000,full,16,2073.6875,0.25,33179,1,0.0
2216,2025-10-17,Mumbai,18-24,student,30000,full,37,1386.3513513513512,0.2972972972972973,51295,1,0.0
2217,2025-09-13,Hyderabad,25-34,self_employed,30000,full,28,1937.5714285714287,0.32142857142857145,54252,1,1.5
2218,2025-09-22,Hyderabad,18-24,student,10000,full,24,1938.4166666666667,0.4166666666666667,46522,0,2.3333333333333335
2219,2025-09-21,Bangalore,35-44,self_employed,10000,full,11,3095.909090909091,0.18181818181818182,34055,0,0.0
2220,2025-11-25,Pune,25-34,student,10000,partial,36,2511.0,0.3055555555555556,90396,0,4.0
2221,2025-12-01,Bangalore,18-24,self_employed,5000,full,13,2262.5384615384614,0.23076923076923078,29413,0,1.0
2222,2025-09-09,Pune,18-24,student,10000,full,29,1769.5862068965516,0.1724137931034483,51318,1,3.5
2223,2025-09-26,Pune,18-24,salaried,10000,full,23,1671.1304347826087,0.43478260869565216,38436,0,3.0
2224,2025-09-09,Bangalore,35-44,salaried,5000,full,22,2148.2272727272725,0.18181818181818182,47261,0,0.0
2225,2025-09-15,Hyderabad,18-24,salaried,5000,full,38,2199.6052631578946,0.2631578947368421,83585,1,2.5
2226,2025-09-10,Bangalore,25-34,student,10000,full,31,1600.4516129032259,0.2903225806451613,49614,2,0.0
2227,2025-11-27,Delhi,25-34,salaried,20000,full,13,1120.6153846153845,0.46153846153846156,14568,0,0.0
2228,2025-10-12,Mumbai,35-44,student,10000,full,15,1374.2666666666667,0.4,20614,1,0.0
2229,2025-11-11,Mumbai,18-24,salaried,10000,partial,18,2423.8888888888887,0.3888888888888889,43630,1,0.0
2230,2025-09-24,Pune,25-34,student,10000,partial,37,2145.054054054054,0.32432432432432434,79367,0,3.0
2231,2025-11-19,Mumbai,25-34,self_employed,10000,partial,36,2018.9166666666667,0.2777777777777778,72681,1,0.0
2232,2025-10-19,Delhi,25-34,student,10000,full,31,2632.9032258064517,0.2903225806451613,81620,1,0.0
2233,2025-09-26,Hyderabad,18-24,student,10000,partial,10,2787.5,0.2,27875,0,2.6666666666666665
2234,2025-11-30,Pune,18-24,student,5000,full,27,1488.2592592592594,0.25925925925925924,40183,0,2.3333333333333335
2235,2025-10-07,Bangalore,18-24,salaried,10000,full,11,2215.7272727272725,0.2727272727272727,24373,0,0.0
2236,2025-11-07,Pune,25-34,student,5000,full,25,1715.4,0.08,42885,1,0.0
2237,2025-10-20,Bangalore,18-24,salaried,10000,full,15,2503.4666666666667,0.4,37552,0,0.0
2238,2025-09-24,Hyderabad,25-34,self_employed,30000,partial,33,1924.4848484848485,0.15151515151515152,63508,0,2.3333333333333335
2239,2025-09-19,Bangalore,18-24,salaried,5000,full,11,2508.7272727272725,0.18181818181818182,27596,1,0.0
2240,2025-10-30,Bangalore,35-44,salaried,10000,full,36,2304.1388888888887,0.19444444444444445,82949,0,0.0
2241,2025-10-09,Delhi,35-44,student,10000,full,35,2017.2,0.2,70602,1,2.0
2242,2025-11-13,Mumbai,25-34,salaried,20000,partial,24,1933.4583333333333,0.25,46403,2,0.0
2243,2025-11-28,Delhi,18-24,student,10000,full,18,2362.222222222222,0.2777777777777778,42520,1,0.0
2244,2025-09-18,Bangalore,18-24,salaried,20000,partial,31,1958.6451612903227,0.3548387096774194,60718,0,0.0
2245,2025-09-19,Mumbai,18-24,student,20000,full,34,1384.5,0.23529411764705882,47073,0,0.0
2246,2025-10-06,Pune,18-24,salaried,10000,full,21,2169.7619047619046,0.42857142857142855,45565,1,3.0
2247,2025-11-13,Delhi,25-34,salaried,10000,full,11,2781.4545454545455,0.2727272727272727,30596,1,4.5
2248,2025-10-25,Bangalore,25-34,self_employed,10000,full,28,2024.4285714285713,0.25,56684,1,0.0
2249,2025-11-08,Delhi,35-44,student,20000,full,17,2019.3529411764705,0.11764705882352941,34329,1,0.0
2250,2025-10-17,Bangalore,18-24,salaried,5000,full,25,2276.8,0.44,56920,0,0.0
2251,2025-10-19,Hyderabad,25-34,student,10000,full,13,2175.769230769231,0.23076923076923078,28285,0,0.0
2252,2025-10-03,Hyderabad,25-34,salaried,10000,full,14,2076.5714285714284,0.14285714285714285,29072,1,4.5
2253,2025-09-21,Mumbai,25-34,self_employed,10000,full,17,1497.5294117647059,0.29411764705882354,25458,0,2.6666666666666665
2254,2025-11-20,Delhi,18-24,salaried,10000,full,29,1718.103448275862,0.3793103448275862,49825,0,0.0
2255,2025-09-22,Hyderabad,25-34,salaried,10000,full,12,2389.25,0.5,28671,0,0.0
2256,2025-10-18,Mumbai,25-34,self_employed,5000,full,17,1597.4117647058824,0.47058823529411764,27156,0,1.0
2257,2025-10-07,Hyderabad,25-34,salaried,10000,full,13,2385.6923076923076,0.3076923076923077,31014,0,3.0
2258,2025-09-15,Mumbai,35-44,salaried,10000,full,39,2170.4358974358975,0.4358974358974359,84647,0,1.0
2259,2025-10-05,Hyderabad,18-24,salaried,30000,full,21,1811.904761904762,0.14285714285714285,38050,0,0.0
2260,2025-12-01,Mumbai,18-24,salaried,5000,full,32,2513.6875,0.28125,80438,0,1.3333333333333333
2261,2025-11-10,Delhi,25-34,student,20000,full,21,2095.0476190476193,0.38095238095238093,43996,2,3.0
2262,2025-10-02,Pune,25-34,self_employed,10000,partial,11,1248.909090909091,0.2727272727272727,13738,0,2.6666666666666665
2263,2025-09-11,Mumbai,18-24,salaried,5000,full,34,2158.8529411764707,0.29411764705882354,73401,0,1.3333333333333333
2264,2025-09-10,Mumbai,25-34,student,20000,partial,34,1655.2941176470588,0.20588235294117646,56280,1,4.5
2265,2025-11-12,Bangalore,35-44,salaried,5000,full,33,1786.0,0.3939393939393939,58938,0,1.3333333333333333
2266,2025-11-17,Mumbai,35-44,salaried,30000,full,14,2144.1428571428573,0.42857142857142855,30018,1,0.0
2267,2025-11-16,Mumbai,18-24,student,20000,full,36,2267.75,0.16666666666666666,81639,1,2.5
2268,2025-10-27,Bangalore,35-44,salaried,5000,full,24,2440.2083333333335,0.20833333333333334,58565,2,0.0
2269,2025-09-25,Bangalore,25-34,self_employed,5000,full,18,1608.7222222222222,0.4444444444444444,28957,0,2.0
2270,2025-09-02,Mumbai,25-34,self_employed,10000,full,28,1694.2142857142858,0.2857142857142857,47438,0,4.666666666666667
2271,2025-11-03,Hyderabad,25-34,self_employed,10000,partial,17,2357.4117647058824,0.29411764705882354,40076,0,0.0
2272,2025-10-05,Mumbai,25-34,self_employed,10000,full,28,2458.8571428571427,0.25,68848,0,1.0
2273,2025-09-07,Bangalore,25-34,student,10000,full,17,2455.0,0.23529411764705882,41735,0,3.6666666666666665
2274,2025-11-24,Mumbai,18-24,salaried,10000,full,26,1885.6538461538462,0.15384615384615385,49027,0,0.0
2275,2025-09-18,Bangalore,25-34,self_employed,5000,full,24,1655.5,0.4583333333333333,39732,1,0.0
2276,2025-11-06,Delhi,25-34,salaried,20000,full,16,1538.375,0.4375,24614,0,0.0
2277,2025-10-12,Bangalore,18-24,salaried,20000,full,26,1951.7307692307693,0.23076923076923078,50745,0,5.333333333333333
2278,2025-10-09,Bangalore,35-44,salaried,10000,full,31,2164.7741935483873,0.3548387096774194,67108,0,0.0
2279,2025-10-11,Bangalore,25-34,salaried,20000,full,32,1638.53125,0.28125,52433,0,0.0
2280,2025-11-14,Delhi,25-34,self_employed,5000,full,33,2356.3030303030305,0.24242424242424243,77758,0,1.0
2281,2025-09-24,Bangalore,18-24,salaried,5000,full,18,1367.2222222222222,0.2222222222222222,24610,1,0.0
2282,2025-10-30,Delhi,25-34,salaried,10000,full,34,2623.1470588235293,0.2647058823529412,89187,1,0.0
2283,2025-10-16,Mumbai,18-24,self_employed,10000,full,34,2177.5588235294117,0.23529411764705882,74037,1,0.0
2284,2025-09-19,Delhi,18-24,salaried,10000,full,18,2228.5555555555557,0.3333333333333333,40114,1,0.0
2285,2025-11-07,Delhi,25-34,student,20000,full,30,2039.5666666666666,0.5,61187,0,2.3333333333333335
2286,2025-11-29,Hyderabad,25-34,salaried,30000,full,28,1246.1785714285713,0.42857142857142855,34893,0,1.6666666666666667
2287,2025-10-12,Bangalore,25-34,self_employed,10000,full,22,1948.8636363636363,0.3181818181818182,42875,0,1.6666666666666667
2288,2025-10-02,Mumbai,18-24,salaried,20000,partial,20,2382.2,0.3,47644,1,3.5
2289,2025-10-09,Bangalore,25-34,salaried,5000,full,28,1652.892857142857,0.25,46281,1,0.0
2290,2025-10-06,Bangalore,18-24,salaried,5000,full,27,2572.777777777778,0.4074074074074074,69465,0,2.3333333333333335
2291,2025-10-06,Mumbai,35-44,student,20000,full,21,2381.3809523809523,0.2857142857142857,50009,1,3.0
2292,2025-09-03,Mumbai,25-34,self_employed,10000,full,17,1907.6470588235295,0.5294117647058824,32430,2,0.0
2293,2025-11-12,Pune,25-34,self_employed,10000,partial,32,1989.625,0.375,63668,1,0.0
2294,2025-09-08,Mumbai,18-24,student,10000,full,33,2338.878787878788,0.21212121212121213,77183,0,0.0
2295,2025-11-09,Pune,18-24,student,10000,full,32,1676.25,0.34375,53640,0,1.6666666666666667
2296,2025-10-11,Bangalore,35-44,self_employed,5000,full,27,1830.111111111111,0.4444444444444444,49413,0,3.6666666666666665
2297,2025-11-07,Bangalore,18-24,self_employed,10000,full,14,2124.785714285714,0.5,29747,1,0.0
2298,2025-09-13,Bangalore,25-34,self_employed,5000,full,15,2704.8,0.26666666666666666,40572,1,0.0
2299,2025-10-19,Bangalore,25-34,self_employed,5000,full,17,2134.3529411764707,0.4117647058823529,36284,0,1.6666666666666667
2300,2025-10-30,Mumbai,18-24,salaried,10000,full,19,1904.0,0.15789473684210525,36176,0,1.0
2301,2025-09-02,Mumbai,25-34,salaried,5000,full,21,1714.095238095238,0.3333333333333333,35996,1,0.0
2302,2025-10-30,Bangalore,25-34,salaried,20000,full,23,1649.4347826086957,0.34782608695652173,37937,1,0.0
2303,2025-09-05,Pune,18-24,student,5000,full,37,1825.8108108108108,0.32432432432432434,67555,0,2.6666666666666665
2304,2025-10-14,Hyderabad,18-24,salaried,5000,full,10,2193.5,0.2,21935,0,0.0
2305,2025-09-27,Bangalore,18-24,salaried,10000,full,30,1737.6333333333334,0.26666666666666666,52129,0,1.6666666666666667
2306,2025-10-02,Bangalore,35-44,salaried,10000,partial,10,1834.1,0.3,18341,0,0.0
2307,2025-09-21,Bangalore,25-34,salaried,5000,full,15,1458.7333333333333,0.2,21881,1,1.5
2308,2025-09-08,Bangalore,18-24,salaried,5000,partial,20,1892.15,0.45,37843,1,0.0
2309,2025-11-11,Bangalore,18-24,student,30000,full,16,1526.0,0.375,24416,0,2.6666666666666665
2310,2025-10-20,Mumbai,25-34,student,10000,full,13,2219.0,0.38461538461538464,28847,1,0.0
2311,2025-11-06,Bangalore,25-34,student,10000,full,36,2178.1944444444443,0.2777777777777778,78415,1,3.0
2312,2025-10-14,Delhi,25-34,student,10000,full,33,1839.3333333333333,0.48484848484848486,60698,2,0.0
2313,2025-10-28,Pune,18-24,self_employed,5000,partial,23,1678.608695652174,0.43478260869565216,38608,2,0.0
2314,2025-09-03,Mumbai,18-24,student,10000,partial,38,2450.2368421052633,0.2631578947368421,93109,1,1.5
2315,2025-11-25,Pune,25-34,student,10000,full,37,2249.810810810811,0.21621621621621623,83243,2,0.0
2316,2025-11-09,Bangalore,35-44,salaried,20000,full,31,2178.064516129032,0.2903225806451613,67520,0,0.0
2317,2025-09-02,Delhi,18-24,salaried,5000,full,21,1314.3809523809523,0.3333333333333333,27602,0,1.0
2318,2025-11-26,Mumbai,25-34,student,20000,partial,23,2338.913043478261,0.30434782608695654,53795,1,0.0
2319,2025-10-14,Bangalore,25-34,salaried,5000,full,22,2071.7727272727275,0.3181818181818182,45579,0,4.0
2320,2025-09-02,Bangalore,25-34,salaried,5000,full,31,1619.4516129032259,0.3548387096774194,50203,0,1.3333333333333333
2321,2025-11-20,Mumbai,18-24,student,5000,full,34,1852.0,0.20588235294117646,62968,1,2.0
2322,2025-10-05,Mumbai,25-34,student,5000,full,24,1562.9583333333333,0.25,37511,1,4.5
2323,2025-11-26,Delhi,25-34,self_employed,30000,full,13,2377.6153846153848,0.5384615384615384,30909,1,3.5
2324,2025-09-30,Delhi,25-34,self_employed,10000,full,11,2496.2727272727275,0.2727272727272727,27459,0,0.0
2325,2025-09-08,Delhi,18-24,salaried,5000,partial,38,1753.1315789473683,0.3157894736842105,66619,2,0.0
2326,2025-09-22,Bangalore,18-24,student,30000,full,10,1754.4,0.4,17544,0,0.0
2327,2025-10-14,Delhi,18-24,salaried,20000,full,15,1507.6,0.26666666666666666,22614,0,0.0
2328,2025-10-28,Bangalore,25-34,salaried,20000,full,13,1363.4615384615386,0.23076923076923078,17725,0,0.0
2329,2025-10-06,Bangalore,18-24,student,30000,full,39,1393.974358974359,0.23076923076923078,54365,1,6.0
2330,2025-11-08,Pune,25-34,salaried,5000,full,25,2301.8,0.36,57545,0,1.3333333333333333
2331,2025-11-16,Mumbai,18-24,salaried,20000,full,16,2572.75,0.1875,41164,0,0.0
2332,2025-10-01,Hyderabad,25-34,student,10000,full,12,2028.6666666666667,0.3333333333333333,24344,2,0.0
2333,2025-10-17,Delhi,25-34,salaried,20000,full,23,1990.3478260869565,0.34782608695652173,45778,0,0.0
2334,2025-10-25,Delhi,18-24,self_employed,20000,full,18,1839.7777777777778,0.2222222222222222,33116,1,0.0
2335,2025-11-19,Bangalore,18-24,student,10000,full,19,2308.0,0.21052631578947367,43852,1,2.5
2336,2025-11-01,Bangalore,18-24,self_employed,20000,full,17,1822.7058823529412,0.23529411764705882,30986,0,2.0
2337,2025-09-30,Bangalore,25-34,student,5000,full,17,2694.705882352941,0.23529411764705882,45810,3,0.0
2338,2025-10-25,Hyderabad,25-34,self_employed,10000,full,11,2232.909090909091,0.09090909090909091,24562,2,0.0
2339,2025-09-16,Mumbai,18-24,student,5000,full,22,2474.318181818182,0.2727272727272727,54435,0,5.0
2340,2025-09-12,Mumbai,25-34,student,30000,full,25,1962.48,0.28,49062,2,0.0
2341,2025-09-17,Delhi,18-24,salaried,5000,full,19,1920.7894736842106,0.3157894736842105,36495,0,1.0
2342,2025-09-16,Pune,18-24,salaried,10000,full,36,2268.0,0.3611111111111111,81648,0,0.0
2343,2025-09-12,Bangalore,18-24,self_employed,10000,full,26,1824.1538461538462,0.2692307692307692,47428,1,0.0
2344,2025-09-08,Bangalore,35-44,salaried,30000,full,15,1569.0666666666666,0.26666666666666666,23536,0,0.0
2345,2025-11-23,Delhi,18-24,student,10000,full,20,1405.65,0.35,28113,0,0.0
2346,2025-09-03,Hyderabad,18-24,salaried,20000,full,22,2098.3636363636365,0.4090909090909091,46164,0,2.0
2347,2025-09-16,Pune,18-24,salaried,20000,full,35,2273.342857142857,0.17142857142857143,79567,1,2.0
2348,2025-09-30,Bangalore,18-24,student,10000,full,35,2023.0857142857142,0.22857142857142856,70808,1,0.0
2349,2025-09-23,Pune,25-34,salaried,10000,full,26,2420.153846153846,0.38461538461538464,62924,0,2.6666666666666665
2350,2025-12-01,Hyderabad,18-24,salaried,20000,full,32,1862.0625,0.1875,59586,0,0.0
2351,2025-09-05,Bangalore,18-24,self_employed,30000,full,19,2040.7368421052631,0.3157894736842105,38774,1,0.0
2352,2025-11-23,Delhi,25-34,self_employed,20000,full,25,1676.92,0.36,41923,0,0.0
2353,2025-11-04,Delhi,18-24,student,5000,full,15,1618.1333333333334,0.13333333333333333,24272,2,3.0
2354,2025-09-30,Pune,25-34,salaried,20000,partial,22,2928.0454545454545,0.4090909090909091,64417,0,5.0
2355,2025-09-21,Bangalore,25-34,salaried,10000,full,22,2987.9545454545455,0.3181818181818182,65735,0,1.0
2356,2025-11-23,Hyderabad,18-24,salaried,10000,partial,11,2300.090909090909,0.18181818181818182,25301,1,2.0
2357,2025-11-09,Delhi,25-34,salaried,20000,partial,25,2077.68,0.44,51942,0,0.0
2358,2025-09-22,Hyderabad,18-24,self_employed,5000,full,31,1826.4193548387098,0.2903225806451613,56619,1,6.5
2359,2025-11-21,Delhi,25-34,salaried,20000,full,33,1764.939393939394,0.21212121212121213,58243,1,0.0
2360,2025-11-11,Mumbai,25-34,self_employed,10000,full,17,2628.470588235294,0.29411764705882354,44684,0,0.0
2361,2025-10-02,Hyderabad,18-24,self_employed,20000,full,19,2436.8947368421054,0.21052631578947367,46301,0,4.666666666666667
2362,2025-10-03,Hyderabad,25-34,self_employed,5000,full,27,1639.2222222222222,0.2962962962962963,44259,1,0.0
2363,2025-09-16,Pune,35-44,self_employed,10000,full,13,1925.0,0.07692307692307693,25025,1,0.0
2364,2025-11-15,Bangalore,35-44,salaried,20000,partial,20,2810.8,0.2,56216,0,1.6666666666666667
2365,2025-10-08,Mumbai,25-34,student,5000,full,11,1284.7272727272727,0.2727272727272727,14132,1,0.0
2366,2025-09-14,Bangalore,25-34,salaried,5000,full,31,2348.0967741935483,0.41935483870967744,72791,1,0.0
2367,2025-10-06,Delhi,18-24,student,30000,full,17,1187.8235294117646,0.17647058823529413,20193,0,2.3333333333333335
2368,2025-09-23,Mumbai,18-24,salaried,5000,full,37,1700.2702702702702,0.21621621621621623,62910,0,3.0
2369,2025-11-05,Delhi,25-34,salaried,30000,full,20,1692.3,0.4,33846,1,0.0
2370,2025-11-24,Mumbai,18-24,salaried,5000,full,29,2142.7241379310344,0.3103448275862069,62139,0,3.0
2371,2025-09-02,Pune,35-44,self_employed,10000,full,22,1664.409090909091,0.3181818181818182,36617,0,0.0
2372,2025-11-30,Bangalore,18-24,self_employed,20000,full,14,1845.2857142857142,0.5,25834,2,0.0
2373,2025-11-12,Mumbai,18-24,student,10000,full,39,2053.6923076923076,0.38461538461538464,80094,2,0.0
2374,2025-11-04,Delhi,18-24,salaried,10000,full,18,1566.5,0.2777777777777778,28197,0,5.0
2375,2025-11-14,Bangalore,25-34,salaried,10000,full,16,2501.8125,0.125,40029,0,2.0
2376,2025-11-06,Bangalore,25-34,salaried,20000,full,37,1722.7837837837837,0.24324324324324326,63743,0,2.3333333333333335
2377,2025-10-22,Pune,25-34,salaried,5000,full,12,2158.0833333333335,0.16666666666666666,25897,0,2.6666666666666665
2378,2025-11-01,Pune,18-24,salaried,10000,full,39,2267.230769230769,0.23076923076923078,88422,1,0.0
2379,2025-09-23,Pune,25-34,salaried,5000,full,15,2605.6666666666665,0.13333333333333333,39085,0,2.3333333333333335
2380,2025-09-26,Pune,18-24,self_employed,10000,full,15,1200.0,0.3333333333333333,18000,0,1.3333333333333333
2381,2025-11-07,Bangalore,35-44,self_employed,5000,full,14,3154.785714285714,0.42857142857142855,44167,0,3.0
2382,2025-11-21,Delhi,25-34,student,10000,full,18,2188.3333333333335,0.6111111111111112,39390,0,0.0
2383,2025-10-25,Mumbai,18-24,salaried,10000,full,23,1300.6521739130435,0.34782608695652173,29915,0,1.3333333333333333
2384,2025-09-06,Delhi,25-34,salaried,5000,full,37,1552.4054054054054,0.32432432432432434,57439,1,0.0
2385,2025-10-05,Delhi,25-34,student,5000,full,23,2282.5652173913045,0.30434782608695654,52499,1,0.0
2386,2025-09-22,Delhi,18-24,student,10000,full,30,2607.8333333333335,0.3333333333333333,78235,1,3.0
2387,2025-10-13,Mumbai,35-44,salaried,10000,full,14,2486.6428571428573,0.35714285714285715,34813,0,3.0
2388,2025-09-15,Mumbai,25-34,salaried,20000,full,31,1808.0,0.3548387096774194,56048,0,2.6666666666666665
2389,2025-11-25,Bangalore,18-24,student,10000,full,31,1539.7096774193549,0.45161290322580644,47731,3,0.0
2390,2025-10-30,Delhi,18-24,salaried,5000,full,32,2391.34375,0.3125,76523,2,0.0
2391,2025-09-12,Mumbai,25-34,salaried,10000,full,11,2580.7272727272725,0.36363636363636365,28388,1,0.0
2392,2025-10-19,Mumbai,25-34,student,5000,full,36,1959.1666666666667,0.3333333333333333,70530,1,0.0
2393,2025-10-12,Bangalore,25-34,student,20000,full,27,1870.5925925925926,0.2222222222222222,50506,0,4.333333333333333
2394,2025-10-08,Hyderabad,25-34,self_employed,30000,full,14,1319.7857142857142,0.2857142857142857,18477,0,0.0
2395,2025-11-21,Bangalore,25-34,student,10000,partial,26,1562.7692307692307,0.23076923076923078,40632,1,0.0
2396,2025-10-15,Delhi,35-44,self_employed,10000,full,25,1817.8,0.28,45445,0,1.3333333333333333
2397,2025-10-05,Hyderabad,25-34,salaried,5000,partial,24,1925.9166666666667,0.2916666666666667,46222,0,3.0
2398,2025-09-30,Mumbai,25-34,student,10000,full,24,1951.0,0.125,46824,1,0.0
2399,2025-11-27,Bangalore,18-24,student,20000,full,19,2136.1052631578946,0.2631578947368421,40586,1,0.0
2400,2025-09-30,Mumbai,18-24,student,5000,full,35,2078.714285714286,0.3142857142857143,72755,1,3.0
2401,2025-11-17,Mumbai,18-24,student,5000,full,35,1557.3142857142857,0.42857142857142855,54506,1,3.5
2402,2025-09-06,Hyderabad,25-34,student,10000,full,35,1807.7714285714285,0.34285714285714286,63272,0,2.0
2403,2025-11-06,Hyderabad,35-44,salaried,20000,full,24,1946.6666666666667,0.25,46720,0,0.0
2404,2025-11-19,Mumbai,18-24,student,10000,full,36,2227.1388888888887,0.3333333333333333,80177,0,3.0
2405,2025-09-07,Delhi,18-24,salaried,30000,full,10,2197.6,0.4,21976,0,4.666666666666667
2406,2025-10-22,Bangalore,35-44,salaried,5000,full,12,1571.0833333333333,0.4166666666666667,18853,0,3.0
2407,2025-09-14,Bangalore,18-24,student,10000,full,20,2671.1,0.2,53422,2,0.0
2408,2025-11-12,Delhi,25-34,student,20000,partial,11,2763.909090909091,0.36363636363636365,30403,2,0.0
2409,2025-09-15,Mumbai,25-34,student,5000,full,20,1713.3,0.15,34266,1,3.0
2410,2025-09-21,Mumbai,25-34,student,10000,full,26,2455.4615384615386,0.23076923076923078,63842,1,2.0
2411,2025-10-05,Bangalore,18-24,salaried,5000,full,39,2014.974358974359,0.2564102564102564,78584,0,4.0
2412,2025-11-05,Bangalore,18-24,student,5000,full,30,1885.7666666666667,0.16666666666666666,56573,2,0.0
2413,2025-11-30,Delhi,25-34,salaried,5000,full,37,2312.7567567567567,0.32432432432432434,85572,0,3.0
2414,2025-09-02,Bangalore,35-44,salaried,30000,full,13,1423.4615384615386,0.07692307692307693,18505,0,1.0
2415,2025-10-05,Hyderabad,25-34,salaried,10000,full,20,1475.5,0.2,29510,0,2.0
2416,2025-11-21,Bangalore,18-24,salaried,20000,full,24,2609.4583333333335,0.25,62627,0,3.6666666666666665
2417,2025-11-17,Mumbai,25-34,salaried,10000,full,34,2340.5588235294117,0.35294117647058826,79579,0,0.0
2418,2025-09-20,Pune,35-44,student,10000,full,25,2504.16,0.28,62604,0,1.3333333333333333
2419,2025-11-21,Bangalore,25-34,student,10000,partial,21,1884.3809523809523,0.23809523809523808,39572,2,3.0
2420,2025-09-10,Delhi,35-44,salaried,30000,full,35,2624.057142857143,0.17142857142857143,91842,0,0.0
2421,2025-09-25,Bangalore,18-24,student,20000,full,24,2134.2083333333335,0.2916666666666667,51221,1,7.5
2422,2025-11-05,Mumbai,18-24,salaried,20000,full,16,1756.8125,0.4375,28109,0,2.0
2423,2025-09-25,Mumbai,25-34,salaried,5000,partial,19,1845.842105263158,0.15789473684210525,35071,1,0.0
2424,2025-10-24,Delhi,25-34,salaried,10000,full,31,2500.516129032258,0.3548387096774194,77516,0,0.0
2425,2025-10-03,Mumbai,18-24,salaried,10000,full,11,2354.909090909091,0.09090909090909091,25904,0,0.0
2426,2025-10-06,Pune,18-24,salaried,30000,partial,39,1752.820512820513,0.41025641025641024,68360,1,7.0
2427,2025-09-14,Bangalore,25-34,salaried,5000,full,11,1937.0,0.18181818181818182,21307,0,0.0
2428,2025-11-04,Bangalore,18-24,salaried,5000,full,33,1250.5151515151515,0.24242424242424243,41267,1,0.0
